insurer,lob,vehicle_type,policy_type,policy_term,coverage_level,coverage_name,claim_category,claim_trigger,frequency_band,severity_band,avg_claim_amount_inr,max_claim_amount_inr,deductible_applicable,depreciation_applicable,ncb_impact,renewal_impact,fraud_risk_level,loss_ratio_risk,mandatory_documents,common_denial_reasons,profitability_tag,claim_frequency,loss_ratio,pure_premium,risk_loading_factor,volatility_index,risk_zone,state,city,flood_risk_score,theft_risk_score,accident_density_score,avg_settlement_days,fast_track_eligible,cashless_ratio,document_deficiency_rate,repudiation_rate
GoDigit,Motor,Motor Trade Road Risk,Package,Annual,Addon,EV Addon,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.56,Rural,Tamil Nadu,Bangalore,0.57,0.43,0.39,12,False,0.74,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Package,Annual,Addon,EMI Protector,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.26,Rural,Tamil Nadu,Chennai,0.79,0.33,0.52,10,False,0.85,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Package,Annual,Addon,Loss of Use,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.43,Urban,Tamil Nadu,Bangalore,0.47,0.39,0.86,10,False,0.53,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Package,Annual,Addon,Key Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.32,Urban,Tamil Nadu,Ahmedabad,0.38,0.21,0.42,14,False,0.72,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Package,Annual,Addon,Personal Belongings,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.44,Rural,Delhi,Ahmedabad,0.63,0.27,0.31,7,False,0.75,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Base,Own Damage,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.28,Rural,Maharashtra,Chennai,0.87,0.65,0.54,8,False,0.67,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Base,Third Party,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.49,Metro,Delhi,Chennai,0.41,0.4,0.64,13,False,0.82,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.39,Rural,Tamil Nadu,Delhi,0.41,0.22,0.38,8,False,0.8,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Zero Depreciation,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.23,Urban,Gujarat,Mumbai,0.62,0.42,0.53,12,False,0.63,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Engine Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.6,Metro,Delhi,Chennai,0.66,0.31,0.8,13,False,0.64,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Gearbox Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.67,Metro,Tamil Nadu,Delhi,0.86,0.5,0.78,11,False,0.75,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Consumables,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.42,Rural,Maharashtra,Delhi,0.49,0.36,0.81,14,False,0.73,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Tyre Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.21,Metro,Karnataka,Chennai,0.66,0.72,0.49,9,False,0.78,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Roadside Assistance,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.38,Metro,Tamil Nadu,Delhi,0.65,0.57,0.33,14,False,0.56,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,NCB Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.35,Urban,Delhi,Chennai,0.9,0.36,0.34,8,False,0.85,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Return to Invoice,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.67,Metro,Karnataka,Mumbai,0.47,0.4,0.84,10,False,0.53,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Invoice Cover,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.33,Rural,Tamil Nadu,Bangalore,0.48,0.38,0.63,7,False,0.81,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,PAYD Benefit,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.56,Rural,Tamil Nadu,Delhi,0.88,0.31,0.39,10,False,0.55,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,EV Addon,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.38,Metro,Karnataka,Mumbai,0.85,0.4,0.32,8,False,0.79,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,EMI Protector,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.53,Rural,Tamil Nadu,Chennai,0.4,0.48,0.72,9,False,0.63,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Loss of Use,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.41,Rural,Karnataka,Mumbai,0.74,0.54,0.85,10,False,0.78,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Key Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.43,Urban,Delhi,Chennai,0.6,0.23,0.57,10,False,0.84,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Bundled,Annual,Addon,Personal Belongings,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.27,Rural,Gujarat,Bangalore,0.71,0.71,0.74,11,False,0.69,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Base,Own Damage,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.54,Urban,Delhi,Chennai,0.71,0.5,0.83,13,False,0.52,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.53,Rural,Tamil Nadu,Bangalore,0.31,0.23,0.8,9,False,0.56,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Zero Depreciation,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.64,Metro,Tamil Nadu,Delhi,0.65,0.79,0.69,7,False,0.8,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Engine Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.23,Rural,Maharashtra,Mumbai,0.42,0.48,0.68,14,False,0.69,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Gearbox Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.55,Urban,Karnataka,Chennai,0.54,0.51,0.56,12,False,0.64,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Consumables,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.67,Metro,Tamil Nadu,Mumbai,0.89,0.52,0.84,12,False,0.64,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Tyre Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.42,Metro,Tamil Nadu,Chennai,0.49,0.56,0.67,8,False,0.75,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Roadside Assistance,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.21,Metro,Gujarat,Ahmedabad,0.61,0.55,0.42,7,False,0.58,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,NCB Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.7,Urban,Tamil Nadu,Ahmedabad,0.57,0.47,0.69,12,False,0.51,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Return to Invoice,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.69,Rural,Gujarat,Delhi,0.53,0.22,0.78,13,False,0.59,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Invoice Cover,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.29,Rural,Karnataka,Bangalore,0.58,0.59,0.76,9,False,0.5,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,PAYD Benefit,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.5,Urban,Tamil Nadu,Chennai,0.75,0.44,0.34,8,False,0.85,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,EV Addon,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.5,Rural,Karnataka,Ahmedabad,0.53,0.48,0.7,11,False,0.74,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,EMI Protector,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.65,Urban,Karnataka,Bangalore,0.31,0.75,0.39,7,False,0.7,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Loss of Use,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.52,Metro,Delhi,Delhi,0.47,0.64,0.72,14,False,0.63,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Key Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.42,Rural,Delhi,Mumbai,0.76,0.37,0.43,7,False,0.77,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Standalone Own Damage,Annual,Addon,Personal Belongings,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.43,Rural,Karnataka,Delhi,0.32,0.32,0.56,10,False,0.77,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Liability Only,Annual,Base,Third Party,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.27,Rural,Delhi,Chennai,0.5,0.33,0.63,14,False,0.83,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Liability Only,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.28,Metro,Maharashtra,Mumbai,0.48,0.41,0.69,11,False,0.63,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Base,Own Damage,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.25,Rural,Gujarat,Ahmedabad,0.54,0.38,0.82,14,False,0.62,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Base,Third Party,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.48,Urban,Karnataka,Ahmedabad,0.72,0.52,0.73,13,False,0.77,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.36,Metro,Gujarat,Chennai,0.43,0.7,0.45,11,False,0.63,0.25,0.03
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Zero Depreciation,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.33,Rural,Maharashtra,Bangalore,0.78,0.38,0.74,10,False,0.74,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Engine Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.61,Rural,Karnataka,Bangalore,0.58,0.64,0.58,9,False,0.54,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Gearbox Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.34,Rural,Maharashtra,Chennai,0.33,0.45,0.83,12,False,0.63,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Consumables,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.54,Rural,Maharashtra,Chennai,0.37,0.24,0.62,11,False,0.76,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Tyre Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.6,Urban,Maharashtra,Ahmedabad,0.36,0.54,0.66,9,False,0.78,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Roadside Assistance,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.37,Metro,Tamil Nadu,Chennai,0.76,0.65,0.38,12,False,0.76,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,NCB Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.54,Rural,Karnataka,Bangalore,0.68,0.78,0.77,13,False,0.76,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Return to Invoice,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.36,Rural,Maharashtra,Chennai,0.47,0.3,0.48,10,False,0.54,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Invoice Cover,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.59,Urban,Gujarat,Ahmedabad,0.36,0.76,0.38,7,False,0.76,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,PAYD Benefit,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.34,Urban,Gujarat,Mumbai,0.31,0.42,0.87,7,False,0.83,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,EV Addon,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.5,Metro,Delhi,Chennai,0.61,0.7,0.65,14,False,0.62,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,EMI Protector,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.57,Urban,Gujarat,Chennai,0.35,0.66,0.51,12,False,0.63,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Loss of Use,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.47,Metro,Gujarat,Bangalore,0.57,0.69,0.39,11,False,0.55,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Key Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.58,Urban,Delhi,Chennai,0.85,0.79,0.88,9,False,0.79,0.25,0.08
GoDigit,Motor,Motor Trade Road Risk,Long Term Package,Annual,Addon,Personal Belongings,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.52,Urban,Gujarat,Chennai,0.38,0.5,0.84,12,False,0.53,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Base,Own Damage,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.38,Metro,Delhi,Ahmedabad,0.7,0.53,0.57,14,False,0.61,0.25,0.03
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Base,Third Party,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.36,Urban,Tamil Nadu,Chennai,0.67,0.37,0.46,7,False,0.72,0.25,0.03
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.37,Metro,Karnataka,Mumbai,0.89,0.42,0.6,13,False,0.62,0.25,0.03
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,Zero Depreciation,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.67,Urban,Maharashtra,Delhi,0.87,0.55,0.34,8,False,0.81,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,Engine Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.26,Urban,Gujarat,Mumbai,0.55,0.37,0.31,12,False,0.81,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,Gearbox Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.69,Urban,Tamil Nadu,Chennai,0.39,0.33,0.52,14,False,0.85,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,Consumables,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.43,Metro,Gujarat,Delhi,0.71,0.71,0.37,8,False,0.83,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,Tyre Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.31,Metro,Tamil Nadu,Ahmedabad,0.81,0.6,0.55,9,False,0.83,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,Roadside Assistance,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.4,Rural,Delhi,Delhi,0.88,0.63,0.72,11,False,0.65,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,NCB Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.4,Metro,Gujarat,Bangalore,0.74,0.53,0.77,11,False,0.52,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,Return to Invoice,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.4,Urban,Maharashtra,Ahmedabad,0.31,0.65,0.34,7,False,0.75,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,Invoice Cover,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.24,Urban,Delhi,Chennai,0.78,0.71,0.72,9,False,0.79,0.25,0.08
GoDigit,Motor,Motor Trade Internal Risk,Package,Annual,Addon,PAYD Benefit,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.57,Metro,Gujarat,Bangalore,0.37,0.36,0.88,12,False,0.59,0.25,0.08
